0,-394418.0,161,49.04745049118977
1,-394572.0,160,49.24376266957742
2,-394698.0,155,49.404381724621864
3,-395052.0,160,49.855644784032435
4,-395122.0,161,49.94487759239046
5,-394728.0,161,49.442624356775305
6,-394798.0,158,49.531857165133324
7,-394656.0,158,49.35084203960705
8,-394678.0,161,49.378886636519574
9,-366388.0,162,13.316084515827226
10,-356706.0,158,0.9739123655075629
11,-356568.0,160,0.7979962576017465
12,-356634.0,156,0.8821300483393109
13,-355272.0,161,-0.8540854514267894
14,-355174.0,162,-0.9790113831280213
15,-355812.0,163,-0.16571807266489944
16,-355346.0,162,-0.7597536254483082
17,-355756.0,162,-0.23710431935131765
18,-355398.0,164,-0.6934663963823484
19,-355564.0,161,-0.481857165133323
20,-355702.0,163,-0.30594105722750664
21,-355388.0,159,-0.7062139404334945
22,-355586.0,154,-0.4538125682208015
23,-355524.0,159,-0.5328473413379075
24,-355554.0,157,-0.4946047091844691
25,-355652.0,163,-0.3696787774832372
26,-355874.0,161,-0.08668329954779355
27,-364380.0,160,10.756377670357088
28,-363438.0,158,9.555559020739125
29,-363660.0,160,9.838554498674569
30,-364334.0,164,10.697738967721817
31,-363548.0,162,9.695782005301732
32,-363414.0,164,9.524964915016374
33,-363136.0,162,9.170583190394511
34,-356442.0,164,0.6373772025573056
35,-357008.0,158,1.3588881958521755
36,-357306.0,164,1.7387650085763295
37,-356752.0,160,1.032551068142835
38,-356766.0,165,1.0503976298144395
39,-357264.0,160,1.6852253235615158
40,-356934.0,161,1.2645563698736941
41,-357200.0,162,1.6036410416341806
42,-357090.0,164,1.4634180570715736
43,-357096.0,162,1.4710665835022612
44,-356942.0,159,1.2747544051146111
45,-356264.0,161,0.41047091844690475
46,-357418.0,160,1.8815375019491658
47,-356708.0,160,0.9764618743177921
48,-356678.0,159,0.9382192421643537
49,-356744.0,160,1.0223530329019181
50,-356670.0,162,0.9280212069234368
51,-356952.0,161,1.287501949165757
52,-356606.0,163,0.8464369249961017
53,-356744.0,159,1.0223530329019181
54,-357094.0,163,1.468517074692032
55,-356164.0,162,0.28299547793544366
56,-362086.0,158,7.83209106502417
57,-390444.0,168,43.98157648526431
58,-416814.0,163,77.5968501481366
59,-423088.0,165,85.59465928582567
60,-434510.0,172,100.15490410104476
61,-447836.0,167,117.14228130360206
62,-458282.0,170,130.4583658194293
63,-470728.0,169,146.32395914548573
64,-486018.0,174,165.81495399968816
65,-482536.0,172,161.37625916107908
66,-481266.0,171,159.7573210665835
67,-479620.0,173,157.65907531576485
68,-479102.0,169,156.9987525339155
69,-480324.0,169,158.55650241696554
70,-485878.0,169,165.6364883829721
71,-489596.0,174,170.37602526118823
72,-492018.0,170,173.46348043037582
73,-490916.0,172,172.0587010759395
74,-490166.0,172,171.10263527210356
75,-489544.0,174,170.30973803212225
76,-471794.0,172,147.68284734133792
77,-446316.0,170,115.20465460782786
78,-442710.0,170,110.60789022298457
79,-434488.0,174,100.12685950413224
80,-434490.0,168,100.12940901294246
81,-434448.0,168,100.07586932792765
82,-434566.0,168,100.22629034773118
83,-434588.0,169,100.2543349446437
84,-434598.0,172,100.26708248869484
85,-434552.0,171,100.20844378605958
86,-434486.0,171,100.12430999532201
87,-434520.0,168,100.1676516450959
88,-434298.0,169,99.88465616716046
89,-434140.0,169,99.68324497115235
90,-434718.0,168,100.4200530173086
91,-434580.0,168,100.24413690940278
92,-435098.0,169,100.90445969125216
93,-434616.0,168,100.29002806798691
94,-435070.0,169,100.86876656790893
